X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2023,Council_District,Neighborhood,BLOCKLOT,Address
1405234.06782822,588355.464288637,42370,2175614A,2022/10/19 16:13:00+00,,,Vacant,,I,9,Carroll-South Hilton,2199B008,265 S HILTON ST
1405226.62689821,588386.483911648,42371,2457463A,2024/11/18 10:26:00+00,,,Vacant,,I,9,Carroll-South Hilton,2199B009A,263 S HILTON ST
1405771.25966722,589672.400959224,42393,1770766A,2019/03/21 14:22:00+00,,,Vacant,,I,9,Carroll-South Hilton,2230K024,18 S BERNICE AVE
1427138.58537081,596828.64583306,42422,2405554A,2024/07/03 16:20:00+00,,,Vacant,,E,12,Broadway East,1529 069,1233 N BROADWAY 
1427140.06010538,596800.10127072,42424,2402403A,2024/06/28 13:01:00+00,,,Vacant,,E,12,Broadway East,1529 071,1229 N BROADWAY 
1431615.51244055,594825.372280553,42481,2077430A,2022/02/25 08:36:00+00,,,Vacant,,I,13,Madison-Eastend,1627 055,2728 E MONUMENT ST
1409187.46444897,590701.755527809,42486,678639A,2011/03/02 15:21:00+00,,,Vacant,,J,9,Shipley Hill,2170B065,2549 W FAIRMOUNT AVE
1431472.74796231,594818.700705975,42491,1792455A,2019/05/22 13:25:00+00,,,Vacant,,I,13,Madison-Eastend,1627 062,2712 E MONUMENT ST
1432442.16597097,594156.60852623,42508,2101061A,2022/05/05 10:39:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1660 038,515 N CURLEY ST
1432437.60298797,594243.81537281,42515,2451477A,2024/10/29 07:22:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1660 045,529 N CURLEY ST
1432325.05465664,594161.489750057,42532,1862453A,2019/11/23 15:23:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1660 057,516 N CURLEY ST
1432330.13141814,594074.570960641,42539,2486514A,2025/03/31 10:18:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1660 064,502 N CURLEY ST
1410075.48432647,591201.450066477,42542,2072960A,2022/01/13 10:45:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2163 009,108 N WHEELER AVE
1410074.81109947,591215.869985148,42543,1224362A,2015/04/29 12:48:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2163 010,110 N WHEELER AVE
1432836.69634989,594352.828606233,42557,1819510A,2019/07/27 13:28:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 013,3025 MCELDERRY ST
1432878.60866764,594355.286934644,42560,2408148A,2024/07/16 21:48:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 016,3031 MCELDERRY ST
1432913.20571131,594276.213273898,42571,1975175A,2021/03/05 16:35:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 023,526 N ELLWOOD AVE
1432913.91469939,594262.770059317,42572,2475232A,2025/02/11 13:30:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 024,524 N ELLWOOD AVE
1432915.41207172,594234.579170808,42574,1998800A,2021/05/26 15:34:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 026,520 N ELLWOOD AVE
1432916.15485239,594220.649736732,42575,2473079A,2025/01/27 08:45:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 027,518 N ELLWOOD AVE
1432839.55264339,594210.633352563,42595,1215884A,2015/04/04 12:38:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1661 045,521 N DECKER AVE
1419943.74871063,591767.468291387,42713,2192881A,2022/12/23 09:04:00+00,,,Vacant,,B,11,Downtown,0619 028,114 N HOWARD ST
1419951.3064383,591643.377004147,42722,1379043A,2016/05/13 12:03:00+00,,,Vacant,,B,11,Downtown,0619 034,100 N HOWARD ST
1420393.83376847,591685.316552803,42725,1341141A,2015/12/21 09:16:00+00,,,Vacant,,B,11,Downtown,0620 002,202 W FAYETTE ST
1420172.14982864,591685.779478401,42730,646479A,2010/12/02 21:55:00+00,,,Vacant,MCC,B,11,Downtown,0620 012,224 W FAYETTE ST
1420150.39363855,591664.247041151,42731,2458623A,2024/11/19 10:43:00+00,,,Vacant,MCC,B,11,Downtown,0620 013,226 W FAYETTE ST
1420093.41310947,591650.324168727,42732,2458622A,2024/11/19 10:42:00+00,,,Vacant,MCC,B,11,Downtown,0620 015,101 N HOWARD ST
1415250.64425172,588049.091869891,42740,398286A,2008/12/26 14:33:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 083,1310 SARGEANT ST
1415225.1249458,588022.94001931,42746,1858187A,2019/12/06 15:56:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 086,1316 SARGEANT ST
1415216.83067106,588014.377044305,42747,1606081A,2017/11/05 15:55:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 087,1318 SARGEANT ST
1415191.27494788,587988.123159811,42750,2436307A,2024/09/18 23:48:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 090,1324 SARGEANT ST
1415174.11225255,587970.623194814,42752,1495871A,2017/01/24 14:34:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 092,1328 SARGEANT ST
1415159.57258347,587812.634337559,42769,2357088A,2024/03/17 07:45:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 107,1349 SARGEANT ST
1415201.3375918,587855.646390647,42774,2136118A,2022/07/13 14:38:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 112,1339 SARGEANT ST
1415243.1249098,587898.692564398,42781,1361681A,2016/03/08 14:41:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0767 117,1329 SARGEANT ST
1417100.33149722,588194.170976058,42792,1286524A,2015/08/26 13:53:00+00,,,Vacant,,E,10,Washington Village/Pigtown,0856B011,1018 W CROSS ST
1417832.67222413,588437.152773559,42808,2488211A,2025/03/24 13:55:00+00,,,Vacant,,E,10,Washington Village/Pigtown,0857 002,829 W BARRE ST
1417592.21732447,588500.0949049,42831,1366989A,2016/03/23 08:45:00+00,,,Vacant,,E,10,Washington Village/Pigtown,0857 022,775 CARROLL ST
1417484.36058481,588413.368044227,42849,2343518A,2024/04/04 23:24:00+00,,,Vacant,,E,10,Washington Village/Pigtown,0857 038,611 SCOTT ST
1426558.64558581,596953.627866566,42870,1841705A,2019/09/13 20:23:00+00,,,Vacant,,E,12,Oliver,1164A038,1241 N BOND ST
1429932.20740822,597532.363913804,42978,1311273A,2015/11/04 07:58:00+00,,,Vacant,,J,13,Broadway East,1519 030,2331 E HOFFMAN ST
1429917.07226789,597531.513849899,42979,2188286A,2022/12/01 16:03:00+00,,,Vacant,,J,13,Broadway East,1519 031,2329 E HOFFMAN ST
1405772.13007231,589652.95021072,42981,1569355A,2017/08/03 14:37:00+00,,,Vacant,,I,9,Carroll-South Hilton,2230K025,20 S BERNICE AVE
1405776.78918372,589552.660056978,42982,2296560A,2023/09/11 09:12:00+00,,,Vacant,,I,9,Carroll-South Hilton,2230K030,30 S BERNICE AVE
1429846.74268414,597527.528293565,42987,204175A,2007/06/08 15:20:00+00,,,Vacant,,J,13,Broadway East,1519 036,2319 E HOFFMAN ST
1429770.8576653,597523.125743315,42990,754854A,2011/09/09 13:59:00+00,,,Vacant,,J,13,Broadway East,1519 039,2309 E HOFFMAN ST
1429667.83785821,597448.512703553,43007,2505509A,2025/05/09 11:29:00+00,,,Vacant,,J,13,Broadway East,1519 052,1331 N PATTERSON PARK AVE
1429669.20104447,597420.919582888,43009,2492787A,2025/04/07 11:54:00+00,,,Vacant,HABC,J,13,Broadway East,1519 054,1327 N PATTERSON PARK AVE
1429669.88608247,597407.046907231,43010,30317A,2004/11/09 00:00:00+00,,,Vacant,MCC,J,13,Broadway East,1519 055,1325 N PATTERSON PARK AVE
1429670.55865331,597393.312682733,43011,2405284A,2024/07/03 16:16:00+00,,,Vacant,MCC,J,13,Broadway East,1519 056,1323 N PATTERSON PARK AVE
1429671.24041048,597379.554836228,43012,30306A,2004/11/09 00:00:00+00,,,Vacant,MCC,J,13,Broadway East,1519 057,1321 N PATTERSON PARK AVE
1429671.92643271,597365.572252646,43016,1841293A,2019/09/12 07:26:00+00,,,Vacant,,J,13,Broadway East,1519 058,1319 N PATTERSON PARK AVE
1429673.28961897,597337.920076981,43018,1971635A,2021/07/23 09:49:00+00,,,Vacant,,J,13,Broadway East,1519 060,1315 N PATTERSON PARK AVE
1429674.47465597,597310.07925339,43020,2489362A,2025/03/24 22:28:00+00,,,Vacant,,J,13,Broadway East,1519 062,1311 N PATTERSON PARK AVE
1429675.34374872,597296.417535305,43021,1960985A,2021/01/04 08:01:00+00,,,Vacant,,J,13,Broadway East,1519 063,1309 N PATTERSON PARK AVE
1430305.50095297,597303.639305636,43047,881464A,2012/08/29 15:39:00+00,,,Vacant,MCC,J,13,Broadway East,1520 017,2438 E PRESTON ST
1430319.46844472,597304.422440559,43048,2254439A,2023/06/29 20:21:00+00,,,Vacant,,J,13,Broadway East,1520 018,2440 E PRESTON ST
1430323.33982806,597399.525924891,43054,1912963A,2020/07/09 11:04:00+00,,,Vacant,,J,13,Broadway East,1520 025,1306 N MILTON AVE
1405036.7043778,588273.29647398,43060,2325791A,2023/11/28 14:18:00+00,,,Vacant,,G,8,Saint Josephs,2243A002,3312 OLD FREDERICK ROAD
1404725.09738947,588452.147822306,43061,1420871A,2016/07/20 17:08:00+00,,,Vacant,,G,8,Saint Josephs,2243A008,275 MCCURLEY ST
1430334.0356728,597556.638471559,43067,205570A,2007/06/05 17:04:00+00,,,Vacant,,J,13,Broadway East,1520 035,2441 E HOFFMAN ST
1430263.82616755,597553.627650812,43072,1255927A,2015/07/10 14:45:00+00,,,Vacant,,J,13,Broadway East,1520 040,2431 E HOFFMAN ST
1404740.16789739,588554.979637638,43075,1040613A,2013/12/27 12:23:00+00,,,Vacant,,G,8,Saint Josephs,2243A013,265 MCCURLEY ST
1430221.29508464,597551.361907303,43078,218737A,2007/07/05 08:42:00+00,,,Vacant,,J,13,Broadway East,1520 043,2425 E HOFFMAN ST
1430168.90542564,597545.56467481,43080,2020471A,2021/07/19 08:08:00+00,,,Vacant,,J,13,Broadway East,1520 045,2421 E HOFFMAN ST
1422039.03815523,587864.422619805,43136,2487962A,2025/03/19 15:07:00+00,,,Vacant,,A,11,Federal Hill,0899 001,100 E MONTGOMERY ST
1428795.12011547,599358.805142805,43217,2368587A,2024/04/18 09:21:00+00,,,Vacant,,J,12,Broadway East,1450 017,1833 N CHESTER ST
1428794.47772831,599372.209971637,43218,2069573A,2021/12/22 16:39:00+00,,,Vacant,,J,12,Broadway East,1450 018,1835 N CHESTER ST
1428793.80286089,599386.122345388,43219,2362850A,2024/04/04 10:23:00+00,,,Vacant,,J,12,Broadway East,1450 019,1837 N CHESTER ST
1428793.15981755,599399.74272497,43223,1199316A,2015/02/05 17:01:00+00,,,Vacant,,J,12,Broadway East,1450 020,1839 N CHESTER ST
1428792.51480572,599413.20004715,43224,2395065A,2024/06/11 08:43:00+00,,,Vacant,,J,12,Broadway East,1450 021,1841 N CHESTER ST
1428798.81761464,599543.41533789,43231,720088A,2011/06/10 07:57:00+00,,,Vacant,,J,12,Broadway East,1450 029,2107 E NORTH AVE
1429001.2056613,599166.423309729,43251,715063A,2011/06/09 07:50:00+00,,,Vacant,,J,12,Broadway East,1450 046,1804 N COLLINGTON AVE
1428997.87364697,599235.083605483,43259,201172A,2007/07/05 13:38:00+00,,,Vacant,,J,12,Broadway East,1450 051,1814 N COLLINGTON AVE
1428994.50816813,599317.001420647,43265,245816A,2007/09/24 09:50:00+00,,,Vacant,,J,12,Broadway East,1450 057,1826 N COLLINGTON AVE
1428984.85759689,599493.206776887,43279,1497874A,2017/01/27 14:44:00+00,,,Vacant,,J,12,Broadway East,1450 068,1850 N COLLINGTON AVE
1428871.73183888,599157.595571473,43281,1790220A,2019/05/11 18:08:00+00,,,Vacant,,J,12,Broadway East,1450 071,2102 E LAFAYETTE AVE
1428886.73377739,599158.383955732,43282,2501711A,2025/05/14 10:42:00+00,,,Vacant,,J,12,Broadway East,1450 072,2104 E LAFAYETTE AVE
1429241.45255613,598943.462141484,43303,1119289A,2014/07/22 14:09:00+00,,,Vacant,,J,12,Broadway East,1451 009,1742 N GAY ST
1429262.06242305,598963.571353227,43305,217986A,2007/07/02 14:43:00+00,,,Vacant,,J,12,Broadway East,1451 011,1746 N GAY ST
1429418.91315922,599584.910661727,43311,139927A,2006/06/20 09:45:00+00,,,Vacant,,J,12,Broadway East,1451 018,2241 E NORTH AVE
1429405.34166406,599584.126214474,43312,2476675A,2025/02/13 08:04:00+00,,,Vacant,,J,12,Broadway East,1451 019,2239 E NORTH AVE
1429391.67961788,599583.317817137,43313,1875694A,2020/02/03 07:43:00+00,,,Vacant,,J,12,Broadway East,1451 020,2237 E NORTH AVE
1429377.83122039,599582.494327977,43314,1412015A,2016/06/30 08:56:00+00,,,Vacant,,J,12,Broadway East,1451 021,2235 E NORTH AVE
1404295.16419423,588761.236771062,43462,2211329A,2023/03/08 11:32:00+00,,,Vacant,,G,8,Saint Josephs,2243B002B,3502 OLD FREDERICK ROAD
1430064.45714372,597488.01032798,43464,1773373A,2019/03/22 14:19:00+00,,,Vacant,,J,13,Broadway East,1520 056,1323 N MONTFORD AVE
1430071.00667131,597369.369817227,43473,833067A,2012/05/04 14:17:00+00,,,Vacant,,J,13,Broadway East,1520 065,1305 N MONTFORD AVE
1430072.70647106,597342.893164143,43475,1780616A,2019/04/19 19:17:00+00,,,Vacant,,J,13,Broadway East,1520 067,1301 N MONTFORD AVE
1430488.99468046,597318.145510226,43499,2121610A,2022/06/15 07:34:00+00,,,Vacant,,J,13,Berea,1521 004,2506 E PRESTON ST
1430502.88802539,597318.859419554,43500,647563A,2010/12/15 14:45:00+00,,,Vacant,,J,13,Berea,1521 005,2508 E PRESTON ST
1430516.93163247,597319.595966637,43501,2315561A,2023/10/27 08:53:00+00,,,Vacant,,J,13,Berea,1521 006,2510 E PRESTON ST
1430620.66436464,597325.491952226,43506,2027829A,2021/08/06 13:12:00+00,,,Vacant,,J,13,Berea,1521 011,2520 E PRESTON ST
1404182.78252922,589116.465391308,43508,970814A,2013/05/24 14:00:00+00,,,Vacant,,G,8,Saint Josephs,2243B011A,131 SIEGWART LANE
1430662.69676089,597327.414520562,43512,884731A,2012/09/12 17:07:00+00,,,Vacant,,J,13,Berea,1521 014,2526 E PRESTON ST
1430677.41589156,597327.964060143,43513,1880529A,2020/02/20 04:27:00+00,,,Vacant,,J,13,Berea,1521 015,2528 E PRESTON ST
1430513.61799081,597567.292321637,43530,2246328A,2023/05/22 09:52:00+00,,,Vacant,,J,13,Berea,1521 031,2503 E HOFFMAN ST
1430585.78221655,597567.71456489,43533,250537A,2007/10/03 13:34:00+00,,,Vacant,,J,13,Berea,1521 034,2519 E HOFFMAN ST
1430598.44131197,597568.416007057,43534,781777A,2011/11/22 14:34:00+00,,,Vacant,,J,13,Berea,1521 035,2521 E HOFFMAN ST
1430611.38288714,597569.124010891,43535,853398A,2012/06/19 07:44:00+00,,,Vacant,,J,13,Berea,1521 036,2523 E HOFFMAN ST
1430624.43535447,597569.84743464,43536,2186787A,2023/12/22 10:41:00+00,,,Vacant,,J,13,Berea,1521 037,2525 E HOFFMAN ST
1430637.80376606,597570.57774815,43537,2361735A,2024/04/01 11:27:00+00,,,Vacant,,J,13,Berea,1521 038,2527 E HOFFMAN ST
1430651.4779513,597571.328074723,43538,898007A,2012/10/26 15:07:00+00,,,Vacant,,J,13,Berea,1521 039A,2529 E HOFFMAN ST
1430665.26630956,597572.679449975,43539,250525A,2007/10/03 12:28:00+00,,,Vacant,,J,13,Berea,1521 039B,2531 E HOFFMAN ST
1430722.00963439,597526.631641805,43549,236272A,2007/08/21 14:22:00+00,,,Vacant,,J,13,Berea,1521 039I,1328 N LUZERNE AVE
1430722.67958055,597513.729436651,43550,1417386A,2016/07/13 15:48:00+00,,,Vacant,,J,13,Berea,1521 039J,1326 N LUZERNE AVE
1430723.33705956,597500.846588388,43551,1971285A,2021/03/18 16:45:00+00,,,Vacant,,J,13,Berea,1521 039K,1324 N LUZERNE AVE
1430728.03586905,597412.49735564,43555,299031A,2008/03/13 15:59:00+00,,,Vacant,,J,13,Berea,1521 041,1316 N LUZERNE AVE
1430728.84689106,597398.274615064,43556,1198704A,2015/02/03 16:27:00+00,,,Vacant,,J,13,Berea,1521 042,1314 N LUZERNE AVE
1430730.4423603,597370.453804567,43561,674410A,2011/02/17 08:19:00+00,,,Vacant,,J,13,Berea,1521 044,1310 N LUZERNE AVE
1430731.26420905,597356.24418731,43562,1501607A,2017/02/10 09:12:00+00,,,Vacant,,J,13,Berea,1521 045,1308 N LUZERNE AVE
1430732.07424681,597342.070331141,43563,1694679A,2018/07/13 11:35:00+00,,,Vacant,,J,13,Berea,1521 046,1306 N LUZERNE AVE
1405411.73971698,589075.781745642,43661,183330A,2007/02/09 14:43:00+00,,,Vacant,,I,9,Carroll-South Hilton,2199D035,3221 MASSACHUSETTS AVE
1405242.22201139,588459.710799307,43679,2382792A,2024/05/23 11:37:00+00,,,Vacant,,I,9,Carroll-South Hilton,2199C039,257 S HILTON ST
1419854.8853713,592901.012940317,43689,2341157A,2024/01/18 23:37:00+00,,,Vacant,,B,11,Downtown,0562 020,400 N HOWARD ST
1412531.37574014,588202.129621565,43698,2041591A,2021/09/23 10:21:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 030,1850 EAGLE ST
1412470.01595472,588193.104377151,43701,2041610A,2021/09/23 10:20:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 033,545 S MONROE ST
1412469.45099522,588205.751005396,43702,2057406A,2021/11/05 12:43:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 034,543 S MONROE ST
1412468.88505147,588218.049209148,43703,2056364A,2021/11/03 11:25:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 035,541 S MONROE ST
1412468.31057756,588230.84773998,43704,2058400A,2021/11/09 16:49:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 036,539 S MONROE ST
1412467.72822964,588243.559984893,43705,2202025A,2023/02/17 13:08:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 037,537 S MONROE ST
1412467.15802081,588255.828004971,43706,2055229A,2021/10/28 09:55:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 038,535 S MONROE ST
1412462.91688755,588348.995469555,43711,971852A,2013/05/24 16:21:00+00,,,Vacant,,J,9,Carrollton Ridge,0711 043,525 S MONROE ST
1412949.40475972,588320.941063732,43748,1923180A,2020/08/12 12:35:00+00,,,Vacant,,J,9,Mount Clare,0712 034,527 S FULTON AVE
1412950.83585922,588295.524447888,43750,1940279A,2020/09/24 14:06:00+00,,,Vacant,,J,9,Mount Clare,0712 036,531 S FULTON AVE
1413509.83113231,588499.4984494,43773,1498981A,2017/02/06 10:04:00+00,,,Vacant,,J,9,Mount Clare,0713 020,1613 COLE ST
1413503.87379514,588440.629800722,43783,280900A,2007/12/31 13:23:00+00,,,Vacant,,J,9,Mount Clare,0713 029,509 S VINCENT ST
1413938.08126006,588516.916721642,43789,1618762A,2018/01/09 19:21:00+00,,,Vacant,,J,9,Mount Clare,0714 005,1519 COLE ST
1413782.74134764,588508.274350479,43801,2364544A,2024/04/10 10:30:00+00,,,Vacant,,J,9,Mount Clare,0714 018,1545 COLE ST
1413770.52516472,588507.664771646,43802,1908957A,2020/07/10 16:15:00+00,,,Vacant,,J,9,Mount Clare,0714 019,1547 COLE ST
1413758.54060864,588507.254667476,43803,2353197A,2024/03/03 09:28:00+00,,,Vacant,,J,9,Mount Clare,0714 020,1549 COLE ST
1413746.53603947,588506.869497642,43804,2353196A,2024/03/04 09:43:00+00,,,Vacant,,J,9,Mount Clare,0714 021,1551 COLE ST
1405153.26418406,590267.773456141,44015,1775101A,2019/03/28 15:15:00+00,,,Vacant,,I,9,Carroll-South Hilton,2222B006,113 N HILTON ST
1405140.00239955,590350.93897222,44033,2313056A,2023/10/25 10:43:00+00,,,Vacant,,I,9,Carroll-South Hilton,2222B010,121 N HILTON ST
1410213.56639938,590964.987284809,44063,2133701A,2022/07/11 01:39:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2153 018,35 N WHEELER AVE
1410210.62874122,591031.53964515,44064,1613867A,2017/12/03 14:36:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2153 023,45 N WHEELER AVE
1430527.06875131,596523.385616809,44076,379294A,2008/11/24 13:06:00+00,,,Vacant,,J,13,Biddle Street,1556 002,1103 N MILTON AVE
1430526.47656089,596536.39018397,44081,165598A,2006/10/27 16:51:00+00,,,Vacant,,J,13,Biddle Street,1556 003,1105 N MILTON AVE
1430525.87912114,596549.432480723,44082,864708A,2012/07/17 11:20:00+00,,,Vacant,,J,13,Biddle Street,1556 004,1107 N MILTON AVE
1430524.67046213,596575.909133807,44084,165584A,2006/10/27 16:49:00+00,,,Vacant,,J,13,Biddle Street,1556 006,1111 N MILTON AVE
1430523.46574014,596602.439920649,44086,197324A,2007/05/11 11:22:00+00,,,Vacant,,J,13,Biddle Street,1556 008,1115 N MILTON AVE
1430511.97921455,596615.064567313,44087,165607A,2006/10/27 16:52:00+00,,,Vacant,,J,13,Biddle Street,1556 009,1117 N MILTON AVE
1430520.63077205,596655.260353059,44090,786639A,2011/12/02 13:50:00+00,,,Vacant,,J,13,Biddle Street,1556 012,1123 N MILTON AVE
1430520.85058789,596668.411245391,44091,746641A,2011/08/05 15:47:00+00,,,Vacant,,J,13,Biddle Street,1556 013,1125 N MILTON AVE
1430519.82171856,596681.924013644,44092,2103199A,2022/05/02 16:30:00+00,,,Vacant,,J,13,Biddle Street,1556 014,1127 N MILTON AVE
1430519.24166723,596695.145443887,44093,197327A,2007/05/11 11:44:00+00,,,Vacant,,J,13,Biddle Street,1556 015,1129 N MILTON AVE
1405544.83098622,590413.426380053,44096,684676A,2011/03/18 15:05:00+00,,,Vacant,,I,9,Carroll-South Hilton,2230B006,3209 PHELPS LANE
1430518.62815139,596708.395745471,44097,197330A,2007/05/11 11:37:00+00,,,Vacant,,J,13,Biddle Street,1556 016,1131 N MILTON AVE
1430518.01890063,596721.66737248,44098,2469869A,2025/01/13 11:54:00+00,,,Vacant,MCC,J,13,Biddle Street,1556 017,1133 N MILTON AVE
1430517.42080472,596734.804157227,44099,1089823A,2014/09/25 11:19:00+00,,,Vacant,,J,13,Biddle Street,1556 018,1135 N MILTON AVE
1430516.81155397,596748.094156891,44100,1598365A,2017/10/14 20:36:00+00,,,Vacant,MCC,J,13,Biddle Street,1556 019,1137 N MILTON AVE
1430516.20033473,596761.534090638,44101,1830362A,2019/08/24 21:20:00+00,,,Vacant,,J,13,Biddle Street,1556 020,1139 N MILTON AVE
1430515.58747506,596774.928420812,44102,1988035A,2021/04/28 13:39:00+00,,,Vacant,,J,13,Biddle Street,1556 021,1141 N MILTON AVE
1430514.99331614,596787.961531222,44103,1598355A,2017/10/14 20:31:00+00,,,Vacant,,J,13,Biddle Street,1556 022,1143 N MILTON AVE
1430645.63314672,596792.860471562,44113,2509812A,2025/05/28 13:49:00+00,,,Vacant,,J,13,Biddle Street,1556 031,2521 E BIDDLE ST
1430698.12648006,596795.59734273,44117,2178746A,2022/10/27 11:05:00+00,,,Vacant,,J,13,Biddle Street,1556 035,2529 E BIDDLE ST
1430710.97980081,596796.260727227,44118,2469873A,2025/01/13 11:55:00+00,,,Vacant,,J,13,Biddle Street,1556 036,2531 E BIDDLE ST
1430750.50760889,596798.306982979,44121,2255529A,2023/06/17 08:58:00+00,,,Vacant,,J,13,Biddle Street,1556 039,2537 E BIDDLE ST
1430777.01083672,596799.68821381,44123,254180A,2007/10/15 09:48:00+00,,,Vacant,,J,13,Biddle Street,1556 041,2541 E BIDDLE ST
1430671.57502396,596544.21431531,44134,1373528A,2016/04/10 00:31:00+00,,,Vacant,,J,13,Biddle Street,1556 048,2510 E CHASE ST
1430770.59418289,596660.207193553,44152,2481009A,2025/02/24 18:42:00+00,,,Vacant,,J,13,Biddle Street,1556 062,1108 N LUZERNE AVE
1431097.3648548,596566.597800732,44179,1647840A,2018/03/13 20:00:00+00,,,Vacant,,J,13,Biddle Street,1557 015,2628 E CHASE ST
1432601.88415547,594744.12113072,44189,1434444A,2016/08/22 10:50:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1646 015,3003 E MONUMENT ST
1408445.98167998,590886.633766979,44196,1559629A,2017/07/12 14:37:00+00,,,Vacant,,J,9,Shipley Hill,2169 020,2732 W FAIRMOUNT AVE
1432711.93413222,594750.316328317,44201,2509814A,2025/05/28 13:50:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1646 023,3019 E MONUMENT ST
